Layer,Boundary,Protocol,Latency_ms
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,9.885072708129885
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,5.57398796081543
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,7.432699203491211
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,5.641460418701172
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,8.36324691772461
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,4.16874885559082
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,8.832454681396484
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,3.917217254638672
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,8.072614669799805
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,4.907846450805664
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,8.111000061035156
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,4.93621826171875
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,7.943868637084961
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,4.815816879272461
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,8.302927017211914
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,4.184246063232422
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,9.799480438232422
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,3.1316280364990234
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,8.856534957885742
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,4.010677337646484
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,9.04393196105957
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,3.842353820800781
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,9.161710739135742
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,3.335237503051758
Inter-PLC,TM221 <-> Micro820 (Modbus TCP),Modbus TCP,188.96484375
Inter-PLC,TM221 <-> Micro820 (Modbus TCP),Modbus TCP,3.598213195800781
Inter-PLC,TM221 <-> Micro820 (Modbus TCP),Modbus TCP,2.1529197692871094
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,9.648799896240234
Inter-PLC,TM221 <-> Micro820 (Modbus TCP),Modbus TCP,3.254413604736328
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,1.0347366333007812
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,11.939525604248049
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,3.24869155883789
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,9.744882583618164
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,5.913496017456055
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,16.104459762573242
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,4.10151481628418
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,13.433218002319336
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,4.814863204956055
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,8.639335632324219
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,3.4372806549072266
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,8.572578430175781
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,3.3004283905029297
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,8.685588836669922
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,3.466367721557617
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,7.524728775024414
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,4.120826721191406
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,8.903741836547852
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,4.294633865356445
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,8.721590042114258
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,4.255294799804688
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,8.740663528442383
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,4.250526428222656
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,8.749723434448242
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,4.683732986450195
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,8.347034454345703
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,4.870414733886719
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,8.120059967041016
Inter-PLC,TM221 <-> Micro820 (Modbus TCP),Modbus TCP,190.98615646362305
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,5.416154861450195
Inter-PLC,TM221 <-> Micro820 (Modbus TCP),Modbus TCP,5.416154861450195
Inter-PLC,TM221 <-> Micro820 (Modbus TCP),Modbus TCP,2.359628677368164
Inter-PLC,TM221 <-> Micro820 (Modbus TCP),Modbus TCP,3.473997116088867
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,8.533477783203125
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,5.3043365478515625
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,8.721590042114258
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,4.374980926513672
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,9.60373878479004
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,3.592252731323242
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,8.42142105102539
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,4.865169525146484
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,8.128643035888672
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,4.799842834472656
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,8.208036422729492
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,4.8999786376953125
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,8.098363876342773
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,4.955053329467773
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,8.042097091674805
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,4.941463470458984
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,9.069204330444336
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,3.551483154296875
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,10.456562042236328
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,5.047082901000977
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,9.282112121582031
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,3.37982177734375
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,8.288383483886719
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,5.044221878051758
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,7.948875427246094
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,4.764556884765625
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,8.241653442382812
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,4.098176956176758
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,9.890317916870115
Inter-PLC,TM221 <-> Micro820 (Modbus TCP),Modbus TCP,188.7192726135254
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,5.646228790283203
Inter-PLC,TM221 <-> Micro820 (Modbus TCP),Modbus TCP,5.646228790283203
Inter-PLC,TM221 <-> Micro820 (Modbus TCP),Modbus TCP,2.220392227172852
Inter-PLC,TM221 <-> Micro820 (Modbus TCP),Modbus TCP,3.2749176025390625
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,9.361505508422852
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,4.176616668701172
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,7.832527160644531
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,4.847049713134766
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,9.244680404663086
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,3.675699234008789
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,8.228302001953125
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,4.843711853027344
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,9.147882461547852
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,3.908634185791016
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,8.099079132080078
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,5.033731460571289
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,75.98543167114258
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,3.0975341796875
Inter-PLC,TM221 <-> Micro820 (Modbus TCP),Modbus TCP,189.04376029968265
Inter-PLC,TM221 <-> Micro820 (Modbus TCP),Modbus TCP,3.466367721557617
Inter-PLC,TM221 <-> Micro820 (Modbus TCP),Modbus TCP,2.256155014038086
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,42.78016090393066
Inter-PLC,TM221 <-> Micro820 (Modbus TCP),Modbus TCP,3.319263458251953
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,3.319263458251953
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,8.932113647460938
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,4.436731338500977
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,8.460760116577148
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,5.552291870117188
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,8.41069221496582
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,3.4825801849365234
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,8.523941040039062
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,3.4427642822265625
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,9.56583023071289
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,2.5484561920166016
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,11.420488357543944
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,0.7255077362060547
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,11.63315773010254
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,3.9374828338623047
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,8.726835250854492
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,4.372119903564453
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,8.625984191894531
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,4.431009292602539
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,8.559703826904297
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,4.748106002807617
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,8.274555206298828
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,4.785060882568359
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,7.199764251708984
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,3.3922195434570312
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,10.640621185302734
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,4.960775375366211
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,9.347915649414062
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,3.747701644897461
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,7.948875427246094
Inter-PLC,TM221 <-> Micro820 (Modbus TCP),Modbus TCP,190.83523750305176
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,5.895137786865234
Inter-PLC,TM221 <-> Micro820 (Modbus TCP),Modbus TCP,5.895376205444336
Inter-PLC,TM221 <-> Micro820 (Modbus TCP),Modbus TCP,1.9862651824951167
Inter-PLC,TM221 <-> Micro820 (Modbus TCP),Modbus TCP,3.498554229736328
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,9.066104888916016
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,4.533529281616211
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,8.499383926391602
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,4.505157470703125
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,9.537935256958008
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,3.5533905029296875
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,8.394718170166016
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,4.544973373413086
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,8.447408676147461
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,4.4612884521484375
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,8.547782897949219
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,4.455804824829102
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,9.574174880981444
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,3.0395984649658203
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,8.947610855102539
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,3.827333450317383
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,10.192394256591797
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,5.07664680480957
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,9.876012802124023
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,5.673646926879883
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,7.352352142333984
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,5.311489105224609
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,8.685827255249023
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,3.840208053588867
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,7.136344909667969
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,3.216028213500977
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,10.7879638671875
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,4.40526008605957
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,8.588075637817383
Inter-PLC,TM221 <-> Micro820 (Modbus TCP),Modbus TCP,188.5929107666016
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,4.7626495361328125
Inter-PLC,TM221 <-> Micro820 (Modbus TCP),Modbus TCP,4.7626495361328125
Inter-PLC,TM221 <-> Micro820 (Modbus TCP),Modbus TCP,3.1538009643554688
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,7.243156433105469
Inter-PLC,TM221 <-> Micro820 (Modbus TCP),Modbus TCP,5.0983428955078125
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,1.0094642639160156
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,10.969161987304688
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,4.349231719970703
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,10.678529739379885
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,4.571437835693359
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,14.424800872802734
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,3.119230270385742
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,18.897056579589844
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,4.057168960571289
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,8.924722671508789
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,3.289222717285156
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,8.570432662963867
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,4.242420196533203
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,9.923696517944336
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,3.1440258026123047
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,11.152267456054688
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,4.672050476074219
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,9.203672409057615
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,3.5402774810791016
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,8.283853530883789
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,5.110025405883789
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,8.891820907592773
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,3.511667251586914
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,8.476972579956055
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,4.20689582824707
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,8.791446685791016
Inter-PLC,TM221 <-> Micro820 (Modbus TCP),Modbus TCP,187.19887733459475
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,3.477334976196289
Inter-PLC,TM221 <-> Micro820 (Modbus TCP),Modbus TCP,1.2812614440917969
Inter-PLC,TM221 <-> Micro820 (Modbus TCP),Modbus TCP,2.472400665283203
Inter-PLC,TM221 <-> Micro820 (Modbus TCP),Modbus TCP,3.6373138427734375
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,7.353067398071289
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,4.725456237792969
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,9.426593780517578
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,2.5534629821777344
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,10.453462600708008
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,1.6434192657470703
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,10.375261306762695
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,1.324176788330078
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,10.669708251953123
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,5.227804183959961
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,8.795022964477539
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,4.294872283935547
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,8.695125579833984
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,4.336118698120117
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,9.687185287475586
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,3.7543773651123047
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,9.546279907226562
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,3.3304691314697266
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,7.377862930297852
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,3.2973289489746094
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,8.717775344848633
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,4.405498504638672
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,8.542776107788086
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,4.826545715332031
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,8.180379867553711
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,4.822015762329102
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,8.17561149597168
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,4.664182662963867
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,10.366201400756836
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,3.2417774200439453
Inter-PLC,TM221 <-> Micro820 (Modbus TCP),Modbus TCP,192.7390098571777
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,8.75997543334961
Inter-PLC,TM221 <-> Micro820 (Modbus TCP),Modbus TCP,4.557132720947266
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,1.837015151977539
Inter-PLC,TM221 <-> Micro820 (Modbus TCP),Modbus TCP,3.126382827758789
Inter-PLC,TM221 <-> Micro820 (Modbus TCP),Modbus TCP,5.369901657104492
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,10.183334350585938
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,3.460884094238281
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,9.50336456298828
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,3.531455993652344
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,8.471965789794922
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,4.070281982421875
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,9.910345077514648
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,5.620479583740234
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,7.363796234130859
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,3.123044967651367
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,9.90438461303711
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,4.921197891235352
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,10.163307189941406
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,5.060434341430664
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,7.87353515625
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,4.737377166748047
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,8.259057998657227
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,5.265474319458008
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,9.045124053955078
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,3.258228302001953
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,9.45115089416504
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,5.753278732299805
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,9.224653244018556
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,3.1142234802246094
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,32.86123275756836
Inter-PLC,TM221 <-> Micro820 (Modbus TCP),Modbus TCP,186.88631057739255
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,5.365133285522461
Inter-PLC,TM221 <-> Micro820 (Modbus TCP),Modbus TCP,4.115104675292969
Inter-PLC,TM221 <-> Micro820 (Modbus TCP),Modbus TCP,1.641988754272461
Inter-PLC,TM221 <-> Micro820 (Modbus TCP),Modbus TCP,4.029512405395508
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,71.66194915771484
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,4.206657409667969
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,17.824172973632812
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,4.934787750244141
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,10.033845901489258
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,5.527973175048828
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,7.462978363037109
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,5.506277084350586
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,8.495330810546875
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,5.126476287841797
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,9.877204895019531
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,3.813028335571289
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,9.204387664794922
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,2.544403076171875
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,10.419368743896484
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,0.7703304290771484
